State,Stateabbr,Metro,MetroSize,Numberinhousehold,Poverty,Disability,Lunch,FoodStamps,IncomeScale,Unemployment,Welfare,WIC,SocialSec,SupSocialSec,TotalIncome,Minor,Vet
6,CA,31080,7,2,0,0,0,1,9,0,0,0,0,0,20448,0,0
6,CA,31080,7,2,0,0,0,0,11,0,0,0,1,0,27004,0,0
6,CA,31080,7,2,0,0,0,0,16,0,0,0,1,0,38990,0,0
6,CA,31080,7,2,0,0,0,0,14,0,0,0,0,0,32520,0,0
6,CA,31080,7,2,0,0,0,0,18,0,0,0,1,0,44172,0,0
6,CA,31080,7,2,0,0,0,0,18,0,0,0,1,0,44303,0,0
6,CA,31080,7,2,0,0,0,0,33,0,0,0,0,0,80115,0,0
6,CA,31080,7,2,0,0,0,0,12,1,0,0,0,0,29400,0,0
6,CA,31080,7,2,0,0,0,0,17,0,0,0,0,0,41003,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,103548,0,0
6,CA,31080,7,2,0,0,0,0,22,0,0,0,0,0,54031,0,0
6,CA,31080,7,2,0,0,0,0,21,0,0,0,1,0,52416,0,0
6,CA,31080,7,2,0,0,0,1,27,0,0,0,1,0,66736,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,101712,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,171234,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,180150,0,0
6,CA,31080,7,2,0,0,0,0,20,0,0,0,0,0,49928,0,0
6,CA,31080,7,2,0,0,0,0,32,0,0,0,0,0,79800,0,0
6,CA,31080,7,2,0,0,0,0,32,0,0,0,0,0,78015,0,0
6,CA,31080,7,2,0,0,0,0,22,0,0,0,1,0,53709,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,161152,0,0
6,CA,31080,7,2,0,0,0,0,37,0,0,0,0,0,92067,0,0
6,CA,31080,7,2,0,0,0,0,19,1,0,0,0,0,45860,0,0
6,CA,31080,7,2,0,0,0,0,18,0,0,0,1,0,43185,0,0
6,CA,31080,7,2,0,0,0,0,27,0,0,0,0,0,65020,0,0
6,CA,31080,7,2,0,0,0,0,8,0,0,0,0,1,18000,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,1,0,55345,0,0
6,CA,31080,7,2,0,0,0,0,37,0,0,0,0,0,90100,0,0
6,CA,31080,7,2,0,0,0,0,17,0,0,0,0,0,42000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,123430,1,0
6,CA,31080,7,2,0,0,0,0,19,0,0,0,1,0,46045,0,0
6,CA,31080,7,2,0,0,0,0,30,0,0,0,0,0,73212,0,0
6,CA,31080,7,2,0,0,0,0,17,0,0,0,0,0,40004,0,0
6,CA,31080,7,2,1,0,0,0,4,1,0,0,0,0,9244,0,0
6,CA,31080,7,2,0,0,0,0,34,0,0,0,0,0,84007,0,0
6,CA,31080,7,2,0,0,0,0,22,0,0,0,0,0,52801,0,0
6,CA,31080,7,2,0,0,0,0,21,0,0,0,0,0,50100,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,548310,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,124653,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,127045,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,205000,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,1,0,56825,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,172324,0,0
6,CA,31080,7,2,0,0,0,1,28,0,0,0,1,1,67775,0,0
6,CA,31080,7,2,0,0,0,0,15,0,0,0,1,0,35133,0,0
6,CA,31080,7,2,0,0,0,1,19,1,0,0,0,0,47100,0,0
6,CA,31080,7,2,0,0,0,0,8,0,0,0,1,0,19368,0,0
6,CA,31080,7,2,0,0,0,1,29,0,0,0,0,1,72345,0,0
6,CA,31080,7,2,0,0,0,0,21,0,0,0,0,0,51511,0,0
6,CA,31080,7,2,0,0,0,0,15,1,0,0,0,0,36800,0,0
6,CA,31080,7,2,0,0,0,0,27,0,0,0,0,0,66002,0,0
6,CA,31080,7,2,1,0,0,0,4,0,0,0,1,0,9600,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,170482,0,0
6,CA,31080,7,2,0,0,0,0,28,0,0,0,0,0,68000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,121410,1,0
6,CA,31080,7,2,1,0,0,0,2,0,0,0,1,0,3761,0,0
6,CA,31080,7,2,0,0,0,0,20,0,0,0,1,0,47765,0,1
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,181598,0,0
6,CA,31080,7,2,1,0,0,0,7,0,0,0,0,1,15804,0,0
6,CA,31080,7,2,0,0,0,0,14,0,0,0,1,0,34024,0,0
6,CA,31080,7,2,0,0,0,0,21,0,0,0,0,0,50000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,299404,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,165941,0,0
6,CA,31080,7,2,0,0,0,0,15,0,0,0,0,0,36000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,114323,0,0
6,CA,31080,7,2,0,0,0,0,17,0,0,0,1,0,42247,0,0
6,CA,31080,7,2,0,0,1,0,11,1,0,0,0,0,25001,1,0
6,CA,31080,7,2,1,0,0,1,5,0,0,0,0,1,11316,0,0
6,CA,31080,7,2,0,0,0,0,10,0,0,0,1,0,24001,0,0
6,CA,31080,7,2,0,0,0,0,30,1,0,0,0,0,72540,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,1292688,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,124000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,138570,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,103035,0,0
6,CA,31080,7,2,0,0,0,1,20,0,0,0,1,1,47763,0,0
6,CA,31080,7,2,1,0,0,0,6,0,0,0,1,0,12535,0,0
6,CA,31080,7,2,0,0,0,1,9,0,0,0,1,1,21095,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,254726,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,108260,0,0
6,CA,31080,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0
6,CA,31080,7,2,0,1,0,0,30,0,0,0,1,1,73555,0,1
6,CA,31080,7,2,0,1,0,1,12,1,0,0,0,0,28800,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,302675,0,0
6,CA,31080,7,2,0,0,0,1,11,0,0,0,1,0,25416,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,153149,0,0
6,CA,31080,7,2,1,0,0,1,3,0,0,0,0,0,5200,0,0
6,CA,31080,7,2,0,0,0,1,9,0,0,0,1,1,20400,0,0
6,CA,31080,7,2,0,0,0,0,8,0,0,0,1,1,19200,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,155100,1,0
6,CA,31080,7,2,0,0,0,0,37,0,0,0,1,0,90010,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,111286,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,117711,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,221214,0,0
6,CA,31080,7,2,0,0,0,0,9,0,0,0,0,1,22200,0,0
6,CA,31080,7,2,0,0,0,0,12,0,0,0,1,0,29713,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,131228,1,0
6,CA,31080,7,2,0,0,0,1,29,0,0,0,1,1,71126,0,0
6,CA,31080,7,2,0,0,0,0,17,0,0,0,0,0,42000,0,0
6,CA,31080,7,2,0,0,0,0,40,0,0,0,1,0,98207,0,0
6,CA,31080,7,2,0,0,1,1,11,0,0,0,0,0,25001,1,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,225880,0,0
6,CA,31080,7,2,0,0,0,0,19,0,0,0,0,0,47401,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,178699,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,191622,0,0
6,CA,31080,7,2,0,0,0,0,31,0,0,0,1,0,76245,0,1
6,CA,31080,7,2,0,0,0,0,9,0,0,0,1,0,21939,0,0
6,CA,31080,7,2,0,0,0,0,9,0,0,0,1,0,20166,0,0
6,CA,31080,7,2,0,0,0,0,15,0,0,0,1,0,35414,0,0
6,CA,31080,7,2,0,0,0,0,20,0,0,0,1,0,48741,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,1,0,140589,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,152445,0,0
6,CA,31080,7,2,0,0,0,0,29,0,0,0,0,0,71000,1,0
6,CA,31080,7,2,1,0,0,0,1,0,0,0,0,0,0,1,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,148304,0,0
6,CA,31080,7,2,0,0,0,0,8,0,0,0,0,1,18000,0,0
6,CA,31080,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,170840,0,0
6,CA,31080,7,2,0,0,0,0,9,0,0,0,0,0,21202,0,0
6,CA,31080,7,2,0,0,0,0,31,0,0,0,1,0,75003,0,0
6,CA,31080,7,2,0,0,0,0,35,0,0,0,0,0,86000,0,0
6,CA,31080,7,2,0,0,0,0,30,0,0,0,1,0,73115,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,200058,0,0
6,CA,31080,7,2,0,0,0,0,33,0,0,0,0,0,80015,0,0
6,CA,31080,7,2,1,0,0,0,6,0,0,0,0,1,14096,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,390032,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,364473,0,0
6,CA,31080,7,2,0,1,0,0,31,0,0,0,0,1,75510,0,0
6,CA,31080,7,2,0,0,0,0,30,0,0,0,1,0,72521,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,241264,0,0
6,CA,31080,7,2,0,0,0,1,22,0,0,0,1,1,52518,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,117503,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,109959,0,0
6,CA,31080,7,2,0,0,0,0,19,1,0,0,0,0,46850,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,1,0,56423,0,0
6,CA,31080,7,2,0,0,0,0,16,0,0,0,1,0,39810,0,0
6,CA,31080,7,2,0,0,0,0,23,1,0,0,0,0,56700,0,0
6,CA,31080,7,2,0,0,0,0,35,0,0,0,0,0,85080,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,230852,0,0
6,CA,31080,7,2,0,0,0,0,14,0,0,0,1,0,32786,0,0
6,CA,31080,7,2,0,0,0,0,11,0,0,0,0,0,25000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,179353,0,0
6,CA,31080,7,2,0,0,0,0,20,0,0,0,1,0,49747,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,1,0,56520,0,0
6,CA,31080,7,2,0,1,0,0,23,0,0,0,1,0,56159,0,0
6,CA,31080,7,2,1,0,0,0,5,0,0,0,1,0,12300,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,158105,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,252000,0,0
6,CA,31080,7,2,0,0,0,0,38,0,0,0,1,0,94470,0,0
6,CA,31080,7,2,0,0,0,0,11,1,0,0,0,0,26002,0,0
6,CA,31080,7,2,0,0,0,0,37,0,0,0,0,0,92000,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,1,0,57336,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,113000,0,0
6,CA,31080,7,2,0,0,0,0,32,0,0,0,0,0,78000,0,0
6,CA,31080,7,2,0,0,0,0,11,0,0,0,0,0,25000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,230001,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,279146,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,216030,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,106000,0,0
6,CA,31080,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,124001,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,161307,0,0
6,CA,31080,7,2,0,0,0,0,28,0,0,0,1,0,69594,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,150740,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,198132,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,163500,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,236265,0,0
6,CA,31080,7,2,0,0,0,0,15,0,0,0,0,0,37317,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,1,0,55548,0,0
6,CA,31080,7,2,1,0,0,0,7,0,0,0,0,0,15000,0,0
6,CA,31080,7,2,1,0,1,1,7,1,0,0,0,0,16160,1,0
6,CA,31080,7,2,0,0,0,0,40,0,0,0,1,0,98311,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,263501,0,0
6,CA,31080,7,2,0,0,0,0,16,0,0,0,1,0,38616,0,0
6,CA,31080,7,2,0,0,0,0,14,0,0,0,1,0,34656,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,267202,0,0
6,CA,31080,7,2,0,0,0,0,11,0,0,0,1,0,27012,0,0
6,CA,31080,7,2,1,0,0,0,2,0,0,0,0,0,4000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,200415,0,0
6,CA,31080,7,2,0,0,0,0,17,0,0,0,1,0,41051,0,0
6,CA,31080,7,2,0,0,0,0,25,0,0,0,0,0,60000,0,0
6,CA,31080,7,2,0,0,0,0,33,0,0,0,0,0,82000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,172235,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,0,0,55000,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,164820,0,0
6,CA,31080,7,2,0,0,0,0,38,1,0,0,1,0,94918,0,0
6,CA,31080,7,2,0,0,0,0,28,0,0,0,0,0,69176,0,0
6,CA,31080,7,2,0,0,0,0,25,0,0,0,0,0,60000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,420825,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,130100,0,0
6,CA,31080,7,2,0,0,0,0,32,0,0,0,1,0,78225,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,582950,0,0
6,CA,31080,7,2,1,0,0,0,4,0,0,0,1,0,8391,0,0
6,CA,31080,7,2,0,0,0,1,16,0,0,0,1,1,38633,0,0
6,CA,31080,7,2,0,0,0,0,12,0,0,0,1,0,29809,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,1,0,209900,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,142038,0,0
6,CA,31080,7,2,0,0,0,0,14,0,0,0,1,0,33353,0,0
6,CA,31080,7,2,0,0,0,0,19,0,0,0,1,0,46673,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,161020,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,276373,0,1
6,CA,31080,7,2,0,0,0,0,21,0,0,0,1,0,50527,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,242500,0,0
6,CA,31080,7,2,1,0,0,0,4,0,0,0,0,1,9396,0,0
6,CA,31080,7,2,0,0,0,0,31,0,0,0,0,0,75000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,152000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,192701,0,0
6,CA,31080,7,2,0,0,0,0,14,1,0,0,1,0,33535,0,0
6,CA,31080,7,2,0,0,0,0,31,0,0,0,0,0,76486,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,259545,0,0
6,CA,31080,7,2,0,0,0,0,32,0,0,0,1,0,78246,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,200053,0,0
6,CA,31080,7,2,0,0,0,0,12,0,0,0,1,0,28855,0,0
6,CA,31080,7,2,0,0,0,0,17,0,0,0,1,0,40737,0,0
6,CA,31080,7,2,0,0,1,0,15,0,0,0,0,0,36104,1,0
6,CA,31080,7,2,0,0,0,0,24,1,0,0,0,0,58270,0,0
6,CA,31080,7,2,0,0,0,0,23,0,0,0,0,0,55000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,340342,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,305017,0,0
6,CA,31080,7,2,0,0,0,0,32,1,0,0,0,0,79182,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,110000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,192663,0,0
6,CA,31080,7,2,0,0,0,0,29,0,0,0,1,0,71633,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,147000,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,156490,0,0
6,CA,31080,7,2,0,0,0,0,39,1,0,0,0,0,95450,1,0
6,CA,31080,7,2,0,0,0,0,12,0,0,0,1,0,29335,0,0
6,CA,31080,7,2,0,0,0,1,18,1,0,0,0,0,42552,0,0
6,CA,31080,7,2,0,0,0,0,36,0,0,0,0,0,89821,0,0
6,CA,31080,7,2,1,0,0,1,3,0,0,0,0,0,6000,0,0
6,CA,31080,7,2,0,0,0,1,41,1,0,0,0,0,102625,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,223751,0,0
6,CA,31080,7,2,0,0,0,0,33,0,0,0,0,0,80001,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,262542,0,0
6,CA,31080,7,2,0,0,0,0,34,0,0,0,0,0,82730,0,0
6,CA,31080,7,2,0,0,0,0,32,0,0,0,1,0,78474,0,0
6,CA,31080,7,2,0,0,1,0,41,0,0,0,0,0,160000,1,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,499700,0,0
6,CA,31080,7,2,0,0,0,0,30,0,0,0,0,0,74361,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,119698,0,0
6,CA,31080,7,2,0,0,0,0,41,0,0,0,0,0,385111,0,0
6,CA,31080,7,2,0,0,0,0,41,1,0,0,0,0,138321,0,0
6,CA,31080,7,2,0,0,0,0,9,0,0,0,0,0,20053,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,273890,0,0
6,CA,31080,7,3,0,0,0,0,36,1,0,0,0,0,87900,0,0
6,CA,31080,7,3,0,0,0,0,17,0,0,0,1,0,41400,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,175600,1,0
6,CA,31080,7,3,0,0,0,0,32,0,0,0,1,1,79424,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,160126,0,0
6,CA,31080,7,3,0,0,0,0,25,0,0,0,0,0,62013,0,0
6,CA,31080,7,3,0,0,1,1,14,1,0,0,0,0,33680,1,0
6,CA,31080,7,3,0,0,0,0,33,0,0,0,0,0,80001,1,0
6,CA,31080,7,3,0,0,0,1,31,0,0,0,0,0,75000,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,132002,1,0
6,CA,31080,7,3,0,0,0,1,12,0,0,0,0,1,28562,0,0
6,CA,31080,7,3,0,0,1,0,21,0,0,0,0,0,50000,1,0
6,CA,31080,7,3,0,1,0,0,20,1,0,0,0,0,49980,1,0
6,CA,31080,7,3,0,0,0,0,33,0,0,0,0,1,82300,1,0
6,CA,31080,7,3,0,1,1,1,24,1,0,0,0,0,58202,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,126402,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,123100,1,0
6,CA,31080,7,3,1,0,0,0,8,0,0,0,0,0,18000,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,310035,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,163171,0,0
6,CA,31080,7,3,0,0,1,0,23,0,0,0,0,0,57000,1,0
6,CA,31080,7,3,0,0,0,1,14,0,0,0,1,0,34484,0,0
6,CA,31080,7,3,0,0,1,0,17,0,0,0,0,0,40000,1,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,453069,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,372036,1,0
6,CA,31080,7,3,0,0,0,0,31,0,0,0,1,0,75534,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,1,0,0,118121,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,107918,0,0
6,CA,31080,7,3,0,0,0,0,28,0,0,0,1,1,69728,0,0
6,CA,31080,7,3,0,0,0,0,32,1,0,0,0,0,79551,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,124001,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,149843,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,125590,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,108120,0,0
6,CA,31080,7,3,0,0,0,1,11,0,0,0,0,0,26000,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,104061,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,370032,1,0
6,CA,31080,7,3,0,0,0,1,37,1,0,0,0,0,92000,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,106996,0,0
6,CA,31080,7,3,1,0,1,0,3,0,0,0,1,0,5660,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,535337,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,1,0,107052,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,150000,0,0
6,CA,31080,7,3,0,0,0,0,9,1,0,0,0,0,21866,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,147455,2,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,158252,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,134610,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,1,0,286746,0,0
6,CA,31080,7,3,0,0,0,0,28,1,0,0,1,0,69136,0,0
6,CA,31080,7,3,0,0,0,0,20,0,0,0,0,0,49000,0,0
6,CA,31080,7,3,1,0,0,0,6,0,0,0,0,0,13000,0,0
6,CA,31080,7,3,0,0,0,0,29,0,0,0,1,0,70937,0,0
6,CA,31080,7,3,0,0,0,0,25,0,0,0,0,0,60000,0,0
6,CA,31080,7,3,1,0,1,1,7,0,0,0,0,1,16201,1,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,125399,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,116300,1,0
6,CA,31080,7,3,0,0,0,0,33,0,0,0,0,0,80360,1,0
6,CA,31080,7,3,1,0,0,1,8,1,0,0,0,0,17850,0,0
6,CA,31080,7,3,0,0,1,0,11,1,0,0,1,0,27430,1,0
6,CA,31080,7,3,0,0,0,1,41,0,0,0,1,0,149636,0,0
6,CA,31080,7,3,0,0,1,0,32,1,0,0,0,0,77677,1,0
6,CA,31080,7,3,0,0,0,0,17,0,0,0,0,0,42300,0,0
6,CA,31080,7,3,0,0,0,0,26,1,0,0,0,0,64000,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,126000,0,0
6,CA,31080,7,3,1,0,1,1,8,0,0,0,0,0,19000,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,228889,1,0
6,CA,31080,7,3,1,0,1,0,8,0,0,1,0,0,18000,2,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,275260,1,0
6,CA,31080,7,3,0,0,0,0,40,0,0,0,0,0,98118,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,121995,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,209711,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,115329,0,0
6,CA,31080,7,3,0,0,0,0,22,0,0,0,0,0,54492,0,0
6,CA,31080,7,3,0,0,0,0,31,1,0,0,0,0,76003,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,222210,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,1,103863,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,155397,0,0
6,CA,31080,7,3,0,0,0,0,33,1,0,0,0,0,81010,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,186002,1,0
6,CA,31080,7,3,0,0,0,0,34,0,0,0,0,0,84001,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,177482,0,0
6,CA,31080,7,3,1,0,1,1,3,0,0,0,0,0,7200,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,172606,0,0
6,CA,31080,7,3,0,0,0,0,30,0,0,0,1,0,74694,0,0
6,CA,31080,7,3,0,0,0,0,37,0,0,0,0,0,90037,0,0
6,CA,31080,7,3,0,0,0,0,17,1,0,0,0,0,42334,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,132000,0,0
6,CA,31080,7,3,0,0,0,1,15,1,0,0,0,0,35203,0,0
6,CA,31080,7,3,1,0,1,0,9,0,0,0,0,0,20000,2,0
6,CA,31080,7,3,0,0,0,0,36,0,0,0,1,0,88797,0,0
6,CA,31080,7,3,0,0,0,0,20,0,0,0,1,0,49676,0,0
6,CA,31080,7,3,0,0,0,0,27,0,0,0,0,0,66144,1,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,1,0,139823,0,0
6,CA,31080,7,3,0,0,0,0,33,0,0,0,1,0,82270,0,0
6,CA,31080,7,3,0,0,0,0,11,0,0,0,1,0,25682,2,0
6,CA,31080,7,3,1,0,0,0,6,0,0,0,0,0,14940,1,0
6,CA,31080,7,3,0,0,0,1,24,0,0,0,0,0,58000,0,0
6,CA,31080,7,3,0,0,0,0,19,1,0,0,1,0,45320,0,0
6,CA,31080,7,3,1,0,0,0,8,0,0,0,0,0,18000,1,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,127000,0,0
6,CA,31080,7,3,0,0,1,1,20,1,0,0,0,0,47931,2,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,245010,0,0
6,CA,31080,7,3,0,0,0,0,37,0,0,0,0,0,90025,1,0
6,CA,31080,7,3,0,0,0,0,36,1,0,0,0,0,88862,0,0
6,CA,31080,7,3,0,0,0,0,41,0,1,0,0,0,205400,0,0
6,CA,31080,7,3,0,0,0,1,13,0,0,0,0,1,30600,0,0
6,CA,31080,7,3,0,0,0,0,31,0,0,0,0,0,76610,2,1
6,CA,31080,7,3,1,0,0,0,9,0,0,0,0,0,20000,0,0
6,CA,31080,7,3,0,0,0,1,9,0,0,0,1,0,22456,0,0
6,CA,31080,7,3,0,0,0,0,41,1,0,0,0,0,225400,0,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,135603,1,0
6,CA,31080,7,3,0,0,1,0,9,1,0,0,0,0,22329,2,0
6,CA,31080,7,3,0,0,0,0,41,0,0,0,0,0,108300,0,0
